Id,Heading,Article.Banner.Image,Outlets,Article.Description,Full_Article,Article_Type,Tonality
cc3d4798-adb8-406b-a653-bd3c30f3b6fc,Airbus Helicopters expands MRO capability in Japan,,IHS Jane's 360,"Airbus Helicopters is to invest in developing a new maintenance, repair, and overhaul (MRO) complex adjacent to its existing facility at Kobe Airport in Japan, the group announced on 29 November.","<p>Airbus Helicopters is to invest in developing a new maintenance, repair, and overhaul (MRO) complex adjacent to its existing facility at Kobe Airport in Japan, the group announced on 29 November.</p>",Others,Positive
b6d31d44-cb82-4cfb-bab1-bfd60411f66a,Airbus Helicopters Expands Presence in Japan,,EPICOS,"Riding on its growing business, Airbus Helicopters will be adding a maintenance, repair and overhaul (MRO) complex adjacent to its existing facility in the Kobe Airport Facility in Japan.","<p>Riding on its growing business, Airbus Helicopters will be adding a maintenance, repair and overhaul (MRO) complex adjacent to its existing facility in the Kobe Airport Facility in Japan.</p>",Others,Positive
ee786d80-c7e1-4e3e-a5a1-7ce546caba92,AH-64E Apache Block III: Evolving Battlefield Roles,,Defense Conferences,Egypt is requesting the purchase of 10 AH-64E Apache Guardian attack helicopters.,<p>Egypt is requesting the purchase of 10 AH-64E Apache Guardian attack helicopters.</p>,Military,Positive
3b41d52e-5f09-44d7-a649-100c06e6d64f,"Airbus Helicopters adds MRO complex in Kobe Airport Facility, Japan",,MRO Business Today,"Airbus Helicopters is expanding in Japan with the addition of a maintenance, repair and overhaul (MRO) complex nearby its existing facility in the Kobe Airport Facility in Japan.","<p>Airbus Helicopters is expanding in Japan with the addition of a maintenance, repair and overhaul (MRO) complex nearby its existing facility in the Kobe Airport Facility in Japan.</p>",Others,Positive
fc6de0cf-adca-4d98-b4a5-d156f8577126,Egypt orders 10 Apache attack helicopters,,News Agency of Nigeria,Egypt has requested for ten Boeing AH-64E Apache attack helicopters from the United States at an estimated cost of $1 billion.,<p>Egypt has requested for ten Boeing AH-64E Apache attack helicopters from the United States at an estimated cost of $1 billion.</p>,Military,Positive
de78d0d5-692b-438c-bd0f-0d58b7f2b148,Japan Sets Naval-Friendly Requirement in Search to Replace AH-1S Cobra Fleet,,Daily News JP,"<p>Japan is requiring its new attack helicopters be equipped for shipboard operations, as the country looks to replace its legacy Bell/Fuji Heavy Industries AH-1S Cobra attack helos. Japan&rsquo;s request for information issued earlier this year called for the new helicopters to be marinized and able to operate from &ldquo;expeditionary airfields or sea bases,&rdquo;, said retired Lt. Gen. George Trautman, an adviser to Bell.</p>","<p>Japan is requiring its new attack helicopters be equipped for shipboard operations, as the country looks to replace its legacy Bell/Fuji Heavy Industries AH-1S Cobra attack helos.&nbsp;Japan&rsquo;s request for information issued earlier this year called for the new helicopters to be marinized and able to operate from &ldquo;expeditionary airfields or sea bases,&rdquo;, said retired Lt. Gen. George Trautman, an adviser to Bell.</p>",Military,Positive
06b29dde-f57c-4484-86b9-c92520a4b210,WFD trains alongside ALEA,https://www.thewetumpkaherald.com/wp-content/uploads/2018/11/1128-WFD-training-622x412.jpg,The Wetumpka Herald,"Williams said a Bell UH-1 Iroquois helicopter, also known as a Huey, was used to train for rescue missions.","<p>Williams said a Bell UH-1 Iroquois helicopter, also known as a Huey, was used to train for rescue missions.</p>",Military,Positive
8b887d11-e134-4edb-8e03-a91db2a10d8c,From Deal To Delivery In 4 Years: India To Get Chinook Helicopters From The US Starting February 2019,https://defenceaviationpost.com/wp-content/uploads/2018/11/chinook-iaf.jpg,Defence Aviation Post,"Boeing will commence the delivery of CH-47 Chinook helicopters to the Indian Airforce, beginning in February 2019, Tribune India has reported . Boeing, a Chicago-based aerospace company, is the fifth largest defence contractor in the world by revenue (2017) and the largest exporter in the US by dollar value.","<p>Boeing will commence the delivery of CH-47 Chinook helicopters to the Indian Airforce, beginning in February 2019, Tribune India has reported . Boeing, a Chicago-based aerospace company, is the fifth largest defence contractor in the world by revenue (2017) and the largest exporter in the US by dollar value.</p>",Military,Positive
fb7c8ab4-8ebf-41d1-b691-bd1d01ff47a7,Bell-Boeing Wins $21M Deal to Support V-22 Family of Jets,,Fairfield Current,"Bell-Boeing, a joint venture (JV) between The Boeing Company BA and Bell Helicopter — a unit of Textron Inc. TXT — recently secured a modification contract pertaining to the MV-22 and CV-22 aircrafts. Per the terms of the deal, the JV will offer additional Joint Performance Based Logistics support to the Marine Corps’ MV-22 as well as the Air Force and Special Forces Operations Command’s CV-22 jets.","<p>Bell-Boeing, a joint venture (JV) between The Boeing Company BA and Bell Helicopter — a unit of Textron Inc. TXT — recently secured a modification contract pertaining to the MV-22 and CV-22 aircrafts. Per the terms of the deal, the JV will offer additional Joint Performance Based Logistics support to the Marine Corps’ MV-22 as well as the Air Force and Special Forces Operations Command’s CV-22 jets.</p>",Military,Positive
0cfe9f5b-06ad-4b11-bbfb-693d00a03bc7,Airbus Expands MRO Capabilities in Kobe Japan,,Helis.com,"Tokyo – Riding on its growing business, Airbus Helicopters will be adding a maintenance, repair and overhaul (MRO) complex adjacent to its existing facility in the Kobe Airport Facility in Japan.","<p>Tokyo – Riding on its growing business, Airbus Helicopters will be adding a maintenance, repair and overhaul (MRO) complex adjacent to its existing facility in the Kobe Airport Facility in Japan.</p>",Others,Positive
becc8570-4f4b-480d-8abc-2dc856412d20,Airbus Helicopters Expands Presence in Japan,,AviTrader,"Airbus Helicopters will be adding a maintenance, repair and overhaul (MRO) complex adjacent to its existing facility in the Kobe Airport Facility in Japan. Construction will commence in June 2019, with the new facility expected to be operational in November 2019.","<p>Airbus Helicopters will be adding a maintenance, repair and overhaul (MRO) complex adjacent to its existing facility in the Kobe Airport Facility in Japan. Construction will commence in June 2019, with the new facility expected to be operational in November 2019.</p>",Others,Positive
576eeed6-c44a-4f64-903d-57ff2e1a35ee,Bell-Boeing Wins $21M Deal to Support V-22 Family of Jets,,finanzen.ch,"Bell-Boeing's primary product, V-22 Osprey, is a family of multi-mission, tiltrotor military aircraft with both vertical as well as short takeoff and landing capabilities.","<p>Bell-Boeing's primary product, V-22 Osprey, is a family of multi-mission, tiltrotor military aircraft with both vertical as well as short takeoff and landing capabilities.</p>",Military,Positive
1562e2a7-3b37-4d95-80d7-fc2444a9edcb,Japan: ground test on UH-X helicopter engines,,Avionews,"The operational history of the UH-1 family of helicopters could continue thanks to the Japanese UH-X prototype, built by Subaru Corporation and on which the first ground tests of the engine began before its maiden flight scheduled for next year.","<p>The operational history of the UH-1 family of helicopters could continue thanks to the Japanese UH-X prototype, built by Subaru Corporation and on which the first ground tests of the engine began before its maiden flight scheduled for next year.</p>",Military,Positive
74e09d4e-1a21-4525-9dc4-dd87b61e1088,"Going back to Clutha helped my recovery, says survivor",,Rotorcraft Pro,"Robert, 61, was among seven customers killed, along with two police constables and the pilot on board the Eurocopter EC135.","<p>Robert, 61, was among seven customers killed, along with two police constables and the pilot on board the Eurocopter EC135.</p>",Commercial,Neutral
50931e19-bb52-4070-8108-d23ab1a99cf4,Indian Air Force to Get First Batch of Boeing's Chinook Helicopters in February,https://st1.latestly.com/wp-content/uploads/2018/11/DjHe8vjWwAAfCis-1-784x441.jpg,Rotorcraft Pro,American defence manufacturer Boeing is likely to start delivering CH-47 Chinook helicopters to the Indian Air Force (IAF) from February next year.,<p>American defence manufacturer Boeing is likely to start delivering CH-47 Chinook helicopters to the Indian Air Force (IAF) from February next year.</p>,Military,Positive
bcfe0e16-af6c-4aea-944a-e0247482a754,"WSFA (NBC) - Montgomery, AL Alabama Today",,"WSFA-TV NBC (Montgomery, AL)","""it's technically a bell 206 helicopter and it's more utilized for transporting more so than war tactics and things like that.""","<p>""it's technically a bell 206 helicopter and it's more utilized for transporting more so than war tactics and things like that.""</p>",Military,Neutral
4c35cb47-8165-4689-b1d6-35e2c5f339e5,This Adventure Yacht Channels Your Inner Jacques Cousteau with a Deep-Dive Submarine and Scuba Center,https://robbreportedit.files.wordpress.com/2018/11/damen-yacht-support-game-changer-2.jpg?w=660,Robb Report,The fully certified helideck and hangar underneath will accommodate Game Changer’s custom Airbus H130 T2 helicopter. The Airbus chopper has a Shotover 8k camera system for exceptional quality on flights over water or during in-land exploration.,<p>The fully certified helideck and hangar underneath will accommodate Game Changer’s custom Airbus H130 T2 helicopter. The Airbus chopper has a Shotover 8k camera system for exceptional quality on flights over water or during in-land exploration.</p>,Commercial,Positive
c8bd8103-0ffb-4760-8e42-f0371ae8951e,Airbus Helicopters To Add A New MRO Complex In Japan,http://www.defenseworld.net/uploads//news/big/airbus_he_1543484031.jpg,Defenseworld.net,"Airbus Helicopters will add a new Maintenance, Repair and Overhaul (MRO) complex adjacent to its existing facility in the Kobe Airport Facility in Japan, to now occupy a total space of 19,685 sqm.","<p>Airbus Helicopters will add a new Maintenance, Repair and Overhaul (MRO) complex adjacent to its existing facility in the Kobe Airport Facility in Japan, to now occupy a total space of 19,685 sqm.</p>",Others,Positive
